,name,basetime,fctime,diag,obs,mb000
MSLP_MIN_P-VDG-2021121000-12-2022020700-090,VDG-2021121000-12,2022020700,90,mslp_min_p,95923.31325014433,127.29175840363314
FF10M_MAX_S4-VDG-2021121000-12-2022020700-090,VDG-2021121000-12,2022020700,90,ff10m_max_s4,16.238754277531857,3.4741440686494336
FF925_MAX_S4-VDG-2021121000-12-2022020700-090,VDG-2021121000-12,2022020700,90,ff925_max_s4,22.90092239259054,3.3745505222119796
FF300_MAX_S4-VDG-2021121000-12-2022020700-090,VDG-2021121000-12,2022020700,90,ff300_max_s4,20.75001357918225,-1.5881253230163956
Z500_P-VDG-2021121000-12-2022020700-090,VDG-2021121000-12,2022020700,90,z500_p,50647.42517764736,-481.24038744412246
TTE-VDG-2021121000-12-2022020700-096,VDG-2021121000-12,2022020700,96,tte,0.0,193.51543232151266
MSLP_MIN_P-VDG-2021121000-12-2022020700-096,VDG-2021121000-12,2022020700,96,mslp_min_p,96093.34815580111,3.0219911473977845
FF10M_MAX_S4-VDG-2021121000-12-2022020700-096,VDG-2021121000-12,2022020700,96,ff10m_max_s4,17.08425734490743,-0.6739597013572123
FF925_MAX_S4-VDG-2021121000-12-2022020700-096,VDG-2021121000-12,2022020700,96,ff925_max_s4,23.783192521397822,-0.683965588377923
FF300_MAX_S4-VDG-2021121000-12-2022020700-096,VDG-2021121000-12,2022020700,96,ff300_max_s4,23.038143387513088,-3.978877960087722
Z500_P-VDG-2021121000-12-2022020700-096,VDG-2021121000-12,2022020700,96,z500_p,50453.9328101697,-279.30861995926534
TTE-VDG-2021121000-12-2022020800-024,VDG-2021121000-12,2022020800,24,tte,0.0,94.22384772641202
MSLP_MIN_P-VDG-2021121000-12-2022020800-024,VDG-2021121000-12,2022020800,24,mslp_min_p,96380.05028987452,436.45446941543196
FF10M_MAX_S4-VDG-2021121000-12-2022020800-024,VDG-2021121000-12,2022020800,24,ff10m_max_s4,35.29061759538057,-1.959936052768633
FF925_MAX_S4-VDG-2021121000-12-2022020800-024,VDG-2021121000-12,2022020800,24,ff925_max_s4,46.3684663397344,-2.0294752726923093
FF300_MAX_S4-VDG-2021121000-12-2022020800-024,VDG-2021121000-12,2022020800,24,ff300_max_s4,35.446781104562795,3.30765686235209
Z500_P-VDG-2021121000-12-2022020800-024,VDG-2021121000-12,2022020800,24,z500_p,51376.4501562398,-443.34508608314354
TTE-VDG-2021121000-12-2022020800-030,VDG-2021121000-12,2022020800,30,tte,0.0,28.130008865621548
MSLP_MIN_P-VDG-2021121000-12-2022020800-030,VDG-2021121000-12,2022020800,30,mslp_min_p,96048.41581239205,577.3261876079487
FF10M_MAX_S4-VDG-2021121000-12-2022020800-030,VDG-2021121000-12,2022020800,30,ff10m_max_s4,31.72523866011873,-3.721677713258689
FF925_MAX_S4-VDG-2021121000-12-2022020800-030,VDG-2021121000-12,2022020800,30,ff925_max_s4,41.86773936691648,-4.908624820932168
FF300_MAX_S4-VDG-2021121000-12-2022020800-030,VDG-2021121000-12,2022020800,30,ff300_max_s4,28.285008839263476,-3.584465055470144
Z500_P-VDG-2021121000-12-2022020800-030,VDG-2021121000-12,2022020800,30,z500_p,51252.026080078416,-333.5550513337148
TTE-VDG-2021121000-12-2022020800-036,VDG-2021121000-12,2022020800,36,tte,0.0,44.46467150454395
MSLP_MIN_P-VDG-2021121000-12-2022020800-036,VDG-2021121000-12,2022020800,36,mslp_min_p,96118.12382117647,525.8594748091418
FF10M_MAX_S4-VDG-2021121000-12-2022020800-036,VDG-2021121000-12,2022020800,36,ff10m_max_s4,30.484086407624556,-1.0326617174512798
FF925_MAX_S4-VDG-2021121000-12-2022020800-036,VDG-2021121000-12,2022020800,36,ff925_max_s4,40.503875766445695,-1.978722856637276
FF300_MAX_S4-VDG-2021121000-12-2022020800-036,VDG-2021121000-12,2022020800,36,ff300_max_s4,26.877187263937795,-4.842082527712833
Z500_P-VDG-2021121000-12-2022020800-036,VDG-2021121000-12,2022020800,36,z500_p,51190.99609924482,-254.77942956484912
TTE-VDG-2021121000-12-2022020800-042,VDG-2021121000-12,2022020800,42,tte,0.0,118.45616166519017
MSLP_MIN_P-VDG-2021121000-12-2022020800-042,VDG-2021121000-12,2022020800,42,mslp_min_p,95856.11,557.9018802398641
FF10M_MAX_S4-VDG-2021121000-12-2022020800-042,VDG-2021121000-12,2022020800,42,ff10m_max_s4,28.748188393497784,-2.443448531957568
FF925_MAX_S4-VDG-2021121000-12-2022020800-042,VDG-2021121000-12,2022020800,42,ff925_max_s4,37.832928484075424,-2.5547004730383165
FF300_MAX_S4-VDG-2021121000-12-2022020800-042,VDG-2021121000-12,2022020800,42,ff300_max_s4,23.49522110554661,-2.998260897585812
Z500_P-VDG-2021121000-12-2022020800-042,VDG-2021121000-12,2022020800,42,z500_p,50956.420382684446,-251.40562825027155
TTE-VDG-2021121000-12-2022020800-048,VDG-2021121000-12,2022020800,48,tte,0.0,94.50325063719468
MSLP_MIN_P-VDG-2021121000-12-2022020800-048,VDG-2021121000-12,2022020800,48,mslp_min_p,95796.89301333335,475.37794384399604
FF10M_MAX_S4-VDG-2021121000-12-2022020800-048,VDG-2021121000-12,2022020800,48,ff10m_max_s4,22.383163093127518,-1.9599606534127254
FF925_MAX_S4-VDG-2021121000-12-2022020800-048,VDG-2021121000-12,2022020800,48,ff925_max_s4,29.235658287543206,-2.7899655053693344
FF300_MAX_S4-VDG-2021121000-12-2022020800-048,VDG-2021121000-12,2022020800,48,ff300_max_s4,24.992115527280845,-4.780519029811128
Z500_P-VDG-2021121000-12-2022020800-048,VDG-2021121000-12,2022020800,48,z500_p,50909.92031558619,-360.1858926736895
TTE-VDG-2021121000-12-2022020800-054,VDG-2021121000-12,2022020800,54,tte,0.0,62.59059044232836
MSLP_MIN_P-VDG-2021121000-12-2022020800-054,VDG-2021121000-12,2022020800,54,mslp_min_p,95750.45466666669,370.5938881114125
FF10M_MAX_S4-VDG-2021121000-12-2022020800-054,VDG-2021121000-12,2022020800,54,ff10m_max_s4,21.240037349043735,-4.849341092658783
FF925_MAX_S4-VDG-2021121000-12-2022020800-054,VDG-2021121000-12,2022020800,54,ff925_max_s4,28.044117339676777,-4.897355743768635
FF300_MAX_S4-VDG-2021121000-12-2022020800-054,VDG-2021121000-12,2022020800,54,ff300_max_s4,18.657415813656907,-0.7607609950799592
Z500_P-VDG-2021121000-12-2022020800-054,VDG-2021121000-12,2022020800,54,z500_p,50726.21703431535,-384.1477781460344
TTE-VDG-2021121000-12-2022020800-060,VDG-2021121000-12,2022020800,60,tte,0.0,72.43411486129412
MSLP_MIN_P-VDG-2021121000-12-2022020800-060,VDG-2021121000-12,2022020800,60,mslp_min_p,95930.72891235352,299.08180236816406
FF10M_MAX_S4-VDG-2021121000-12-2022020800-060,VDG-2021121000-12,2022020800,60,ff10m_max_s4,16.62346215145091,-1.4334752643363196
FF925_MAX_S4-VDG-2021121000-12-2022020800-060,VDG-2021121000-12,2022020800,60,ff925_max_s4,21.623192073142278,-2.1619036913013545
FF300_MAX_S4-VDG-2021121000-12-2022020800-060,VDG-2021121000-12,2022020800,60,ff300_max_s4,18.800458938355455,-0.8395323986512757
Z500_P-VDG-2021121000-12-2022020800-060,VDG-2021121000-12,2022020800,60,z500_p,50786.09697112071,-404.14809351877193
TTE-VDG-2021121000-12-2022020800-066,VDG-2021121000-12,2022020800,66,tte,0.0,76.66809435395497
MSLP_MIN_P-VDG-2021121000-12-2022020800-066,VDG-2021121000-12,2022020800,66,mslp_min_p,95923.31325014433,303.27277878919267
FF10M_MAX_S4-VDG-2021121000-12-2022020800-066,VDG-2021121000-12,2022020800,66,ff10m_max_s4,16.238754277531857,-2.153856162233023
FF925_MAX_S4-VDG-2021121000-12-2022020800-066,VDG-2021121000-12,2022020800,66,ff925_max_s4,22.90092239259054,-4.252195237214508
FF300_MAX_S4-VDG-2021121000-12-2022020800-066,VDG-2021121000-12,2022020800,66,ff300_max_s4,20.75001357918225,-2.57442529362212
Z500_P-VDG-2021121000-12-2022020800-066,VDG-2021121000-12,2022020800,66,z500_p,50647.42517764736,-365.1569323451622
TTE-VDG-2021121000-12-2022020900-000,VDG-2021121000-12,2022020900,0,tte,0.0,26.46295461253572
MSLP_MIN_P-VDG-2021121000-12-2022020900-000,VDG-2021121000-12,2022020900,0,mslp_min_p,96380.05028987452,139.27386716434557
FF10M_MAX_S4-VDG-2021121000-12-2022020900-000,VDG-2021121000-12,2022020900,0,ff10m_max_s4,35.29061759538057,0.23749901325219014
FF925_MAX_S4-VDG-2021121000-12-2022020900-000,VDG-2021121000-12,2022020900,0,ff925_max_s4,46.3684663397344,-0.4097839667654455
FF300_MAX_S4-VDG-2021121000-12-2022020900-000,VDG-2021121000-12,2022020900,0,ff300_max_s4,35.446781104562795,0.03645595139983726
Z500_P-VDG-2021121000-12-2022020900-000,VDG-2021121000-12,2022020900,0,z500_p,51376.4501562398,-745.8097035939063
TTE-VDG-2021121000-12-2022020900-006,VDG-2021121000-12,2022020900,6,tte,0.0,20.387174146123822
MSLP_MIN_P-VDG-2021121000-12-2022020900-006,VDG-2021121000-12,2022020900,6,mslp_min_p,96048.41581239205,283.4409241423127
FF10M_MAX_S4-VDG-2021121000-12-2022020900-006,VDG-2021121000-12,2022020900,6,ff10m_max_s4,31.72523866011873,0.6091072791321714
FF925_MAX_S4-VDG-2021121000-12-2022020900-006,VDG-2021121000-12,2022020900,6,ff925_max_s4,41.86773936691648,0.32274539470650865
FF300_MAX_S4-VDG-2021121000-12-2022020900-006,VDG-2021121000-12,2022020900,6,ff300_max_s4,28.285008839263476,2.0905321259188554
Z500_P-VDG-2021121000-12-2022020900-006,VDG-2021121000-12,2022020900,6,z500_p,51252.026080078416,-786.7481142424222
TTE-VDG-2021121000-12-2022020900-012,VDG-2021121000-12,2022020900,12,tte,0.0,37.46754135461462
MSLP_MIN_P-VDG-2021121000-12-2022020900-012,VDG-2021121000-12,2022020900,12,mslp_min_p,96118.12382117647,138.64586031390354
FF10M_MAX_S4-VDG-2021121000-12-2022020900-012,VDG-2021121000-12,2022020900,12,ff10m_max_s4,30.484086407624556,-0.9833817753153937
FF925_MAX_S4-VDG-2021121000-12-2022020900-012,VDG-2021121000-12,2022020900,12,ff925_max_s4,40.503875766445695,-1.635712413598668
FF300_MAX_S4-VDG-2021121000-12-2022020900-012,VDG-2021121000-12,2022020900,12,ff300_max_s4,26.877187263937795,-1.701723640175885
Z500_P-VDG-2021121000-12-2022020900-012,VDG-2021121000-12,2022020900,12,z500_p,51190.99609924482,-791.6729843871144
TTE-VDG-2021121000-12-2022020900-018,VDG-2021121000-12,2022020900,18,tte,0.0,56.89276299830434
MSLP_MIN_P-VDG-2021121000-12-2022020900-018,VDG-2021121000-12,2022020900,18,mslp_min_p,95856.11,150.14169688256516
FF10M_MAX_S4-VDG-2021121000-12-2022020900-018,VDG-2021121000-12,2022020900,18,ff10m_max_s4,28.748188393497784,-2.196793457649793
FF925_MAX_S4-VDG-2021121000-12-2022020900-018,VDG-2021121000-12,2022020900,18,ff925_max_s4,37.832928484075424,-3.441896937920724
FF300_MAX_S4-VDG-2021121000-12-2022020900-018,VDG-2021121000-12,2022020900,18,ff300_max_s4,23.49522110554661,-0.3906811792483502
Z500_P-VDG-2021121000-12-2022020900-018,VDG-2021121000-12,2022020900,18,z500_p,50956.420382684446,-703.358486266945
TTE-VDG-2021121000-12-2022020900-024,VDG-2021121000-12,2022020900,24,tte,0.0,75.89854081428824
MSLP_MIN_P-VDG-2021121000-12-2022020900-024,VDG-2021121000-12,2022020900,24,mslp_min_p,95796.89301333335,233.64199267627555
FF10M_MAX_S4-VDG-2021121000-12-2022020900-024,VDG-2021121000-12,2022020900,24,ff10m_max_s4,22.383163093127518,0.5848882948294154
FF925_MAX_S4-VDG-2021121000-12-2022020900-024,VDG-2021121000-12,2022020900,24,ff925_max_s4,29.235658287543206,0.7788505088350028
FF300_MAX_S4-VDG-2021121000-12-2022020900-024,VDG-2021121000-12,2022020900,24,ff300_max_s4,24.992115527280845,2.1499191749829194
Z500_P-VDG-2021121000-12-2022020900-024,VDG-2021121000-12,2022020900,24,z500_p,50909.92031558619,-700.6549491993064
TTE-VDG-2021121000-12-2022020900-030,VDG-2021121000-12,2022020900,30,tte,0.0,61.98629858705213
MSLP_MIN_P-VDG-2021121000-12-2022020900-030,VDG-2021121000-12,2022020900,30,mslp_min_p,95750.45466666669,249.55900520831347
FF10M_MAX_S4-VDG-2021121000-12-2022020900-030,VDG-2021121000-12,2022020900,30,ff10m_max_s4,21.240037349043735,-0.8553677660608372
FF925_MAX_S4-VDG-2021121000-12-2022020900-030,VDG-2021121000-12,2022020900,30,ff925_max_s4,28.044117339676777,-1.1934851326805287
FF300_MAX_S4-VDG-2021121000-12-2022020900-030,VDG-2021121000-12,2022020900,30,ff300_max_s4,18.657415813656907,3.2249592365995277
Z500_P-VDG-2021121000-12-2022020900-030,VDG-2021121000-12,2022020900,30,z500_p,50726.21703431535,-616.5168015005547
TTE-VDG-2021121000-12-2022020900-036,VDG-2021121000-12,2022020900,36,tte,0.0,58.963534073910466
MSLP_MIN_P-VDG-2021121000-12-2022020900-036,VDG-2021121000-12,2022020900,36,mslp_min_p,95930.72891235352,270.34759521484375
FF10M_MAX_S4-VDG-2021121000-12-2022020900-036,VDG-2021121000-12,2022020900,36,ff10m_max_s4,16.62346215145091,0.6943485457458358
FF925_MAX_S4-VDG-2021121000-12-2022020900-036,VDG-2021121000-12,2022020900,36,ff925_max_s4,21.623192073142278,0.781057433578507
FF300_MAX_S4-VDG-2021121000-12-2022020900-036,VDG-2021121000-12,2022020900,36,ff300_max_s4,18.800458938355455,1.16365678060626
Z500_P-VDG-2021121000-12-2022020900-036,VDG-2021121000-12,2022020900,36,z500_p,50786.09697112071,-594.6651040051365
TTE-VDG-2021121000-12-2022020900-042,VDG-2021121000-12,2022020900,42,tte,0.0,54.31591447027629
MSLP_MIN_P-VDG-2021121000-12-2022020900-042,VDG-2021121000-12,2022020900,42,mslp_min_p,95923.31325014433,319.89688674607896
FF10M_MAX_S4-VDG-2021121000-12-2022020900-042,VDG-2021121000-12,2022020900,42,ff10m_max_s4,16.238754277531857,-0.2820079111783098
FF925_MAX_S4-VDG-2021121000-12-2022020900-042,VDG-2021121000-12,2022020900,42,ff925_max_s4,22.90092239259054,0.6251772300693439
FF300_MAX_S4-VDG-2021121000-12-2022020900-042,VDG-2021121000-12,2022020900,42,ff300_max_s4,20.75001357918225,-2.111667872963981
Z500_P-VDG-2021121000-12-2022020900-042,VDG-2021121000-12,2022020900,42,z500_p,50647.42517764736,-486.7766409880205
TTE-VDG-2021121000-12-2022020900-048,VDG-2021121000-12,2022020900,48,tte,0.0,31.161512207087473
MSLP_MIN_P-VDG-2021121000-12-2022020900-048,VDG-2021121000-12,2022020900,48,mslp_min_p,96093.34815580111,123.27441489780904
FF10M_MAX_S4-VDG-2021121000-12-2022020900-048,VDG-2021121000-12,2022020900,48,ff10m_max_s4,17.08425734490743,-1.762547355778075
FF925_MAX_S4-VDG-2021121000-12-2022020900-048,VDG-2021121000-12,2022020900,48,ff925_max_s4,23.783192521397822,-1.1788928265122003
FF300_MAX_S4-VDG-2021121000-12-2022020900-048,VDG-2021121000-12,2022020900,48,ff300_max_s4,23.038143387513088,-4.368489635394933
Z500_P-VDG-2021121000-12-2022020900-048,VDG-2021121000-12,2022020900,48,z500_p,50453.9328101697,-391.4180892311924
TTE-VDG-2021121000-12-2022020900-054,VDG-2021121000-12,2022020900,54,tte,0.0,6.167294053782431
MSLP_MIN_P-VDG-2021121000-12-2022020900-054,VDG-2021121000-12,2022020900,54,mslp_min_p,96057.51899273499,-6.490373525055475
FF10M_MAX_S4-VDG-2021121000-12-2022020900-054,VDG-2021121000-12,2022020900,54,ff10m_max_s4,16.590824351862885,-2.3820269310020095
FF925_MAX_S4-VDG-2021121000-12-2022020900-054,VDG-2021121000-12,2022020900,54,ff925_max_s4,23.70045134496001,-2.482462596436381
FF300_MAX_S4-VDG-2021121000-12-2022020900-054,VDG-2021121000-12,2022020900,54,ff300_max_s4,27.175529749907714,-10.404997062651685
Z500_P-VDG-2021121000-12-2022020900-054,VDG-2021121000-12,2022020900,54,z500_p,50285.744510566314,-446.12390553532896
TTE-VDG-2021121000-12-2022020900-060,VDG-2021121000-12,2022020900,60,tte,0.0,64.0398666400261
MSLP_MIN_P-VDG-2021121000-12-2022020900-060,VDG-2021121000-12,2022020900,60,mslp_min_p,96087.2542539922,-78.25684345638729
FF10M_MAX_S4-VDG-2021121000-12-2022020900-060,VDG-2021121000-12,2022020900,60,ff10m_max_s4,17.677612152434367,-3.76599263758785
FF925_MAX_S4-VDG-2021121000-12-2022020900-060,VDG-2021121000-12,2022020900,60,ff925_max_s4,23.1064217531863,-2.7172984650147143
FF300_MAX_S4-VDG-2021121000-12-2022020900-060,VDG-2021121000-12,2022020900,60,ff300_max_s4,22.34760461710188,-10.232872430507319
Z500_P-VDG-2021121000-12-2022020900-060,VDG-2021121000-12,2022020900,60,z500_p,50279.30573119097,-556.7433112146973
TTE-VDG-2021121000-12-2022020900-066,VDG-2021121000-12,2022020900,66,tte,0.0,169.85172357867074
MSLP_MIN_P-VDG-2021121000-12-2022020900-066,VDG-2021121000-12,2022020900,66,mslp_min_p,95989.90757808679,-105.42489225041936
FF10M_MAX_S4-VDG-2021121000-12-2022020900-066,VDG-2021121000-12,2022020900,66,ff10m_max_s4,15.789733114114254,3.717626993790324
FF925_MAX_S4-VDG-2021121000-12-2022020900-066,VDG-2021121000-12,2022020900,66,ff925_max_s4,21.923402589220753,2.462411188819864
FF300_MAX_S4-VDG-2021121000-12-2022020900-066,VDG-2021121000-12,2022020900,66,ff300_max_s4,21.79946419586028,-12.279260151173627
Z500_P-VDG-2021121000-12-2022020900-066,VDG-2021121000-12,2022020900,66,z500_p,50126.03131611462,-582.6274200920307
TTE-VDG-2021121000-12-2022021000-000,VDG-2021121000-12,2022021000,0,tte,0.0,57.07533383506965
MSLP_MIN_P-VDG-2021121000-12-2022021000-000,VDG-2021121000-12,2022021000,0,mslp_min_p,95796.89301333335,89.90357490193855
FF10M_MAX_S4-VDG-2021121000-12-2022021000-000,VDG-2021121000-12,2022021000,0,ff10m_max_s4,22.383163093127518,1.761981984832726
FF925_MAX_S4-VDG-2021121000-12-2022021000-000,VDG-2021121000-12,2022021000,0,ff925_max_s4,29.235658287543206,2.280441510691464
FF300_MAX_S4-VDG-2021121000-12-2022021000-000,VDG-2021121000-12,2022021000,0,ff300_max_s4,24.992115527280845,2.080218621042487
Z500_P-VDG-2021121000-12-2022021000-000,VDG-2021121000-12,2022021000,0,z500_p,50909.92031558619,-756.8073054223787
TTE-VDG-2021121000-12-2022021000-006,VDG-2021121000-12,2022021000,6,tte,0.0,22.53849484369236
MSLP_MIN_P-VDG-2021121000-12-2022021000-006,VDG-2021121000-12,2022021000,6,mslp_min_p,95750.45466666669,71.88575763117115
FF10M_MAX_S4-VDG-2021121000-12-2022021000-006,VDG-2021121000-12,2022021000,6,ff10m_max_s4,21.240037349043735,-0.31384494212250047
FF925_MAX_S4-VDG-2021121000-12-2022021000-006,VDG-2021121000-12,2022021000,6,ff925_max_s4,28.044117339676777,-0.7425112772466704
FF300_MAX_S4-VDG-2021121000-12-2022021000-006,VDG-2021121000-12,2022021000,6,ff300_max_s4,18.657415813656907,4.2669492080873574
Z500_P-VDG-2021121000-12-2022021000-006,VDG-2021121000-12,2022021000,6,z500_p,50726.21703431535,-688.595234917324
TTE-VDG-2021121000-12-2022021000-012,VDG-2021121000-12,2022021000,12,tte,0.0,5.727226508439922
MSLP_MIN_P-VDG-2021121000-12-2022021000-012,VDG-2021121000-12,2022021000,12,mslp_min_p,95930.72891235352,48.41486838730634
FF10M_MAX_S4-VDG-2021121000-12-2022021000-012,VDG-2021121000-12,2022021000,12,ff10m_max_s4,16.62346215145091,0.8626837907578029
FF925_MAX_S4-VDG-2021121000-12-2022021000-012,VDG-2021121000-12,2022021000,12,ff925_max_s4,21.623192073142278,1.1505764558987828
FF300_MAX_S4-VDG-2021121000-12-2022021000-012,VDG-2021121000-12,2022021000,12,ff300_max_s4,18.800458938355455,-0.7161940828743312
Z500_P-VDG-2021121000-12-2022021000-012,VDG-2021121000-12,2022021000,12,z500_p,50786.09697112071,-699.7420333501286
TTE-VDG-2021121000-12-2022021000-018,VDG-2021121000-12,2022021000,18,tte,0.0,27.279507325057
MSLP_MIN_P-VDG-2021121000-12-2022021000-018,VDG-2021121000-12,2022021000,18,mslp_min_p,95923.31325014433,96.75271427018743
FF10M_MAX_S4-VDG-2021121000-12-2022021000-018,VDG-2021121000-12,2022021000,18,ff10m_max_s4,16.238754277531857,1.2257555456809612
FF925_MAX_S4-VDG-2021121000-12-2022021000-018,VDG-2021121000-12,2022021000,18,ff925_max_s4,22.90092239259054,1.8000468185930316
FF300_MAX_S4-VDG-2021121000-12-2022021000-018,VDG-2021121000-12,2022021000,18,ff300_max_s4,20.75001357918225,-2.718088572137777
Z500_P-VDG-2021121000-12-2022021000-018,VDG-2021121000-12,2022021000,18,z500_p,50647.42517764736,-578.6501174378063
TTE-VDG-2021121000-12-2022021000-024,VDG-2021121000-12,2022021000,24,tte,0.0,34.03911601080282
MSLP_MIN_P-VDG-2021121000-12-2022021000-024,VDG-2021121000-12,2022021000,24,mslp_min_p,96093.34815580111,41.344274695104104
FF10M_MAX_S4-VDG-2021121000-12-2022021000-024,VDG-2021121000-12,2022021000,24,ff10m_max_s4,17.08425734490743,-0.2815309322191659
FF925_MAX_S4-VDG-2021121000-12-2022021000-024,VDG-2021121000-12,2022021000,24,ff925_max_s4,23.783192521397822,0.2927476621556515
FF300_MAX_S4-VDG-2021121000-12-2022021000-024,VDG-2021121000-12,2022021000,24,ff300_max_s4,23.038143387513088,-4.717512467592936
Z500_P-VDG-2021121000-12-2022021000-024,VDG-2021121000-12,2022021000,24,z500_p,50453.9328101697,-409.7130934195593
TTE-VDG-2021121000-12-2022021000-030,VDG-2021121000-12,2022021000,30,tte,0.0,43.51690619195557
MSLP_MIN_P-VDG-2021121000-12-2022021000-030,VDG-2021121000-12,2022021000,30,mslp_min_p,96057.51899273499,-46.77882818049693
FF10M_MAX_S4-VDG-2021121000-12-2022021000-030,VDG-2021121000-12,2022021000,30,ff10m_max_s4,16.590824351862885,-0.9665166533771536
FF925_MAX_S4-VDG-2021121000-12-2022021000-030,VDG-2021121000-12,2022021000,30,ff925_max_s4,23.70045134496001,-1.4054812459102877
FF300_MAX_S4-VDG-2021121000-12-2022021000-030,VDG-2021121000-12,2022021000,30,ff300_max_s4,27.175529749907714,-10.89789076035374
Z500_P-VDG-2021121000-12-2022021000-030,VDG-2021121000-12,2022021000,30,z500_p,50285.744510566314,-475.00687943422236
TTE-VDG-2021121000-12-2022021000-036,VDG-2021121000-12,2022021000,36,tte,0.0,41.69809749179154
MSLP_MIN_P-VDG-2021121000-12-2022021000-036,VDG-2021121000-12,2022021000,36,mslp_min_p,96087.2542539922,-93.07666914539004
FF10M_MAX_S4-VDG-2021121000-12-2022021000-036,VDG-2021121000-12,2022021000,36,ff10m_max_s4,17.677612152434367,-3.504425047345171
FF925_MAX_S4-VDG-2021121000-12-2022021000-036,VDG-2021121000-12,2022021000,36,ff925_max_s4,23.1064217531863,-2.2386124420709557
FF300_MAX_S4-VDG-2021121000-12-2022021000-036,VDG-2021121000-12,2022021000,36,ff300_max_s4,22.34760461710188,-4.810193919859596
Z500_P-VDG-2021121000-12-2022021000-036,VDG-2021121000-12,2022021000,36,z500_p,50279.30573119097,-572.7362003723465
TTE-VDG-2021121000-12-2022021000-042,VDG-2021121000-12,2022021000,42,tte,0.0,106.98325414243472
MSLP_MIN_P-VDG-2021121000-12-2022021000-042,VDG-2021121000-12,2022021000,42,mslp_min_p,95989.90757808679,-119.4964289135678
FF10M_MAX_S4-VDG-2021121000-12-2022021000-042,VDG-2021121000-12,2022021000,42,ff10m_max_s4,15.789733114114254,2.4068690347390156
FF925_MAX_S4-VDG-2021121000-12-2022021000-042,VDG-2021121000-12,2022021000,42,ff925_max_s4,21.923402589220753,0.8287567785808605
FF300_MAX_S4-VDG-2021121000-12-2022021000-042,VDG-2021121000-12,2022021000,42,ff300_max_s4,21.79946419586028,-7.936489672616128
Z500_P-VDG-2021121000-12-2022021000-042,VDG-2021121000-12,2022021000,42,z500_p,50126.03131611462,-600.891042394258
TTE-VDG-2021121000-12-2022021100-000,VDG-2021121000-12,2022021100,0,tte,0.0,22.495181404579114
MSLP_MIN_P-VDG-2021121000-12-2022021100-000,VDG-2021121000-12,2022021100,0,mslp_min_p,96093.34815580111,68.85554354924534
FF10M_MAX_S4-VDG-2021121000-12-2022021100-000,VDG-2021121000-12,2022021100,0,ff10m_max_s4,17.08425734490743,-0.6940074711948014
FF925_MAX_S4-VDG-2021121000-12-2022021100-000,VDG-2021121000-12,2022021100,0,ff925_max_s4,23.783192521397822,0.32072826670743737
FF300_MAX_S4-VDG-2021121000-12-2022021100-000,VDG-2021121000-12,2022021100,0,ff300_max_s4,23.038143387513088,-2.1812987452093076
Z500_P-VDG-2021121000-12-2022021100-000,VDG-2021121000-12,2022021100,0,z500_p,50453.9328101697,-382.9502879935462
TTE-VDG-2021121000-12-2022021100-006,VDG-2021121000-12,2022021100,6,tte,0.0,67.07984026540997
MSLP_MIN_P-VDG-2021121000-12-2022021100-006,VDG-2021121000-12,2022021100,6,mslp_min_p,96057.51899273499,65.33322342929023
FF10M_MAX_S4-VDG-2021121000-12-2022021100-006,VDG-2021121000-12,2022021100,6,ff10m_max_s4,16.590824351862885,-0.852144038978766
FF925_MAX_S4-VDG-2021121000-12-2022021100-006,VDG-2021121000-12,2022021100,6,ff925_max_s4,23.70045134496001,-1.0013474020432724
FF300_MAX_S4-VDG-2021121000-12-2022021100-006,VDG-2021121000-12,2022021100,6,ff300_max_s4,27.175529749907714,-0.7527677208215948
Z500_P-VDG-2021121000-12-2022021100-006,VDG-2021121000-12,2022021100,6,z500_p,50285.744510566314,-408.65086188608984
TTE-VDG-2021121000-12-2022021100-012,VDG-2021121000-12,2022021100,12,tte,0.0,60.58511904495257
MSLP_MIN_P-VDG-2021121000-12-2022021100-012,VDG-2021121000-12,2022021100,12,mslp_min_p,96087.2542539922,21.39737868370139
FF10M_MAX_S4-VDG-2021121000-12-2022021100-012,VDG-2021121000-12,2022021100,12,ff10m_max_s4,17.677612152434367,-0.36814853981682205
FF925_MAX_S4-VDG-2021121000-12-2022021100-012,VDG-2021121000-12,2022021100,12,ff925_max_s4,23.1064217531863,-0.5155589041895503
FF300_MAX_S4-VDG-2021121000-12-2022021100-012,VDG-2021121000-12,2022021100,12,ff300_max_s4,22.34760461710188,2.340952507990824
Z500_P-VDG-2021121000-12-2022021100-012,VDG-2021121000-12,2022021100,12,z500_p,50279.30573119097,-522.6743293840773
TTE-VDG-2021121000-12-2022021100-018,VDG-2021121000-12,2022021100,18,tte,0.0,73.38128957108532
MSLP_MIN_P-VDG-2021121000-12-2022021100-018,VDG-2021121000-12,2022021100,18,mslp_min_p,95989.90757808679,-29.971284713290515
FF10M_MAX_S4-VDG-2021121000-12-2022021100-018,VDG-2021121000-12,2022021100,18,ff10m_max_s4,15.789733114114254,1.1530503603570654
FF925_MAX_S4-VDG-2021121000-12-2022021100-018,VDG-2021121000-12,2022021100,18,ff925_max_s4,21.923402589220753,-0.790246672880027
FF300_MAX_S4-VDG-2021121000-12-2022021100-018,VDG-2021121000-12,2022021100,18,ff300_max_s4,21.79946419586028,-1.0338341669756552
Z500_P-VDG-2021121000-12-2022021100-018,VDG-2021121000-12,2022021100,18,z500_p,50126.03131611462,-580.1604325559747
